CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL40862	60549	CHEMBL40862	60549		22	589.72	-1	245.24	2	NC(=N)NCCCC(NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)CCc1cccc2ccccc12)C=O	560853	IC50	=	27	nM	7.57	IC50	=	.027	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48984	CHEMBL663513	B	Inhibitory activity against coagulation factor X.	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			3640	CHEMBL1132850	10636232	Bioorg. Med. Chem. Lett.	2000	10	1	13					
CHEMBL63475	101418	CHEMBL63475	101418		4c	491.04	3.59	84.78	0	CN(C)C(=N)c1ccc(cc1)C(=O)N2CCN(CC2)S(=O)(=O)c3cc4ccc(Cl)cc4s3	177429	IC50	=	27	nM	7.57	IC50	=	27	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48628	CHEMBL659609	B	In vitro inhibitory activity against Coagulation factor X was determined	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6803	CHEMBL1137970	15080981	Bioorg. Med. Chem. Lett.	2004	14	9	2073					
CHEMBL444898	437105	CHEMBL444898	437105		rac-2d	551.09	1.83	127.5	1	CN1CCc2nc(sc2C1)C(=O)NC3CN(CCC3NC(=O)c4cc5cc(Cl)ccc5[nH]4)S(=O)(=O)C	2090428	IC50	=	28	nM	7.55	IC50	=	28	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	468763	CHEMBL931901	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38795	CHEMBL1143176	18039572	Bioorg. Med. Chem. Lett.	2008	18	2	782					
CHEMBL101347	167092	CHEMBL101347	167092		14	481.55	3.39	137.17	0	CNNC(=N)c1cccc(c1)\C(=C(\F)/C(=O)Nc2ccc(cc2)c3ccccc3S(=O)(=O)N)\C	433209	IC50	=	28	nM	7.55	IC50	=	.028	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48982	CHEMBL885073	B	Inhibitory concentration to coagulation factor X	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			5836	CHEMBL1136273	12482444	Bioorg. Med. Chem. Lett.	2003	13	2	297					
CHEMBL1922344	1265938	CHEMBL1922344	1265938		16, YM-222714	650.69	1.61	190.36	3	COc1ccc(cc1)C(=O)Nc2cccc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(=O)O)c2NC(=O)c4ccc(cc4)N5CCCN(C)CC5	7951447	IC50	=	28.6	nM	7.54	IC50	=	28.6	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	790782	CHEMBL1926235	B	Inhibition of human factor 10A using chromogenic substrate S2222 by fluorometric analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	60277	CHEMBL1921716	21995444	J. Med. Chem.	2011	54	23	8051					
CHEMBL3959350	2168721	CHEMBL3959350	2168721		3000043	438.92	2.12	110.16	0	Clc1ccc(s1)C(=O)NCCS(=O)(=O)Nc2ccc(cc2)N3C=CN=CC3=O	16913597	IC50	=	31.2	nM	7.51	IC50	=	.0000000312	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640195	CHEMBL3885775	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 0 min pre-incubation of enzyme with compound and 45 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL1923453	1267058	CHEMBL1923453	1267058		19	449.96	2.38	86.79	0	Clc1ccc2cc(ccc2c1)S(=O)(=O)N[C@H]3CCCN(CC(=O)N4CCCC4)C3=O	7956602	IC50	=	32	nM	7.5	IC50	=	32	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	790745	CHEMBL1926198	B	Inhibition of human factor 10a using phenyl-Ile-Glu-Gly-Arg-pNA as substrate preincubated for 3 mins prior to substrate addition by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	60350	CHEMBL1921791	22041058	Bioorg. Med. Chem. Lett.	2011	21	24	7516					
CHEMBL176484	291615	CHEMBL176484	291615		27b	560.49	6.36	86.36	2	Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c3ccc(cc3)c4cccc(c4)N5CCCNCC5)nc1	75119	IC50	=	32	nM	7.5	IC50	=	32	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	49138	CHEMBL661984	B	Inhibitory concentration against coagulation factor Xa.	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6646	CHEMBL1147577	15013006	Bioorg. Med. Chem. Lett.	2004	14	4	983					
CHEMBL3959350	2168721	CHEMBL3959350	2168721		3000043	438.92	2.12	110.16	0	Clc1ccc(s1)C(=O)NCCS(=O)(=O)Nc2ccc(cc2)N3C=CN=CC3=O	16914074	IC50	=	32.2	nM	7.49	IC50	=	.0000000322	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640187	CHEMBL3885767	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 60 min pre-incubation of enzyme with compound and 45 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL2417904	1576669	CHEMBL2417904	1576669		1	533.59	3.13	187.72	2	COc1ccc(c2ccc(cc2C(=O)O)C(=O)N[C@H](CO)C(C)(C)C)c(n1)C(=O)Nc3ccc(cc3)C(=N)N	13421397	IC50	=	35	nM	7.46	IC50	=	.035	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	979044	CHEMBL2421097	B	Inhibition of human F10a using S-2222 as substrate after 3 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	74686	CHEMBL2417432	23927973	Bioorg. Med. Chem. Lett.	2013	23	18	5239					
CHEMBL371106	328618	CHEMBL371106	328618		328618	435.89	2.52	88.18	0	Clc1ccc(s1)C(=O)NC[C@@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4=O	16913896	IC50	=	35.2	nM	7.45	IC50	=	.0000000352	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640190	CHEMBL3885770	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 30 min pre-incubation of enzyme with compound and 60 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL3959350	2168721	CHEMBL3959350	2168721		3000043	438.92	2.12	110.16	0	Clc1ccc(s1)C(=O)NCCS(=O)(=O)Nc2ccc(cc2)N3C=CN=CC3=O	16914085	IC50	=	38.5	nM	7.42	IC50	=	.0000000385	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640186	CHEMBL3885766	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 60 min pre-incubation of enzyme with compound and 60 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL3928201	2137572	CHEMBL3990303	2198174		3000050	527.53	2.48	162.64	1	Cl.CCOC(C(=O)NCc1ccc(cc1OCC(=O)N)C(=N)N)c2c(F)cc(OCc3ccccn3)cc2F	16913577	IC50	=	38.6	nM	7.41	IC50	=	.0000000386	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640196	CHEMBL3885776	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 0 min pre-incubation of enzyme with compound and 30 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL368914	294394	CHEMBL368914	294394		21	472.33	4.03	112.22	0	CC(=O)NNCc1ccc(cc1)C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3	770764	IC50	=	40	nM	7.4	IC50	=	40	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48627	CHEMBL659608	B	In vitro inhibitory activity against coagulation factor X.	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6647	CHEMBL1147578	15013007	Bioorg. Med. Chem. Lett.	2004	14	4	989					
CHEMBL1922343	1265937	CHEMBL1922343	1265937		15i	529.46	4.86	84.91	1	CN1CCCN(CC1)c2ccc(cc2)C(=O)Nc3c(O)cccc3NC(=O)c4ccc(Br)s4	7951499	IC50	=	41.4	nM	7.38	IC50	=	41.4	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	790782	CHEMBL1926235	B	Inhibition of human factor 10A using chromogenic substrate S2222 by fluorometric analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	60277	CHEMBL1921716	21995444	J. Med. Chem.	2011	54	23	8051					
CHEMBL196551	328584	CHEMBL196551	328584		7	421.91	2.99	71.11	0	Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(cc3)N4CCOCC4	1607446	IC50	=	43	nM	7.37	IC50	=	43	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	321499	CHEMBL880442	B	In vitro inhibition of human coagulation factor Xa after incubation for 10 min at 25 degree C	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	30174	CHEMBL1140410	16161994	J. Med. Chem.	2005	48	19	5900					
CHEMBL257903	437107	CHEMBL257903	437107		rac-3c	515.04	2.41	110.43	1	CN1CCc2nc(sc2C1)C(=O)NC3CCN(CC3NC(=O)c4cc5cc(Cl)ccc5[nH]4)C(=O)C	2090429	IC50	=	48	nM	7.32	IC50	=	48	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	468763	CHEMBL931901	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38795	CHEMBL1143176	18039572	Bioorg. Med. Chem. Lett.	2008	18	2	782					
CHEMBL295128	67411	CHEMBL295128	67411		4g	530.56	4.03	185.66	1	NC(=N)c1cccc(Oc2ccc(cc2NC(=O)c3ccc(cc3)c4ccccc4S(=O)(=O)N)C(=O)O)c1	292115	IC50	=	49	nM	7.31	IC50	=	49	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	49326	CHEMBL885070	B	Tested in vitro for the inhibitory activity against Coagulation factor Xa	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			4884	CHEMBL1135152	12039584	Bioorg. Med. Chem. Lett.	2002	12	12	1657					
CHEMBL603535	594770	CHEMBL603535	594770		8i	561.08	3.19	110.43	1	CN(C)C(=O)[C@H]1CC[C@H](NC(=O)c2cc3cc(Cl)cc(F)c3[nH]2)[C@@H](C1)NC(=O)c4nc5CCN(C)Cc5s4	3090563	IC50	=	49	nM	7.31	IC50	=	49	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	604944	CHEMBL1067890	B	Inhibition of human factor 10a by microplate spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	49374	CHEMBL1153091	19884015	Bioorg. Med. Chem.	2009	17	24	8206					
CHEMBL176451	291689	CHEMBL176451	291689		12	487.39	4.97	83.56	0	COCCN(C)Cc1ccc(cc1)C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3	765323	IC50	=	53	nM	7.28	IC50	=	53	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48627	CHEMBL659608	B	In vitro inhibitory activity against coagulation factor X.	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6647	CHEMBL1147578	15013007	Bioorg. Med. Chem. Lett.	2004	14	4	989					
CHEMBL196589	328635	CHEMBL196589	328635		328635	435.93	3.3	71.11	0	Cc1cc(ccc1N2C[C@H](CNC(=O)c3ccc(Cl)s3)OC2=O)N4CCOCC4	16913753	IC50	=	58.1	nM	7.24	IC50	=	.0000000581	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640192	CHEMBL3885772	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 30 min pre-incubation of enzyme with compound and 30 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL120413	197241	CHEMBL120413	197241		197241	455.57	2.17	129.24	0	NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(s3)c4ccncc4)C2=O)c1	16913687	IC50	=	63.9	nM	7.19	IC50	=	.0000000639	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640194	CHEMBL3885774	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 0 min pre-incubation of enzyme with compound and 60 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL93087	152219	CHEMBL93087	152219		152219	424.55	4.83	83.9	0	Cc1cc(C)cc(CNC(=O)c2cc3c(C)cccc3n2Cc4cccc(c4)C(=N)N)c1	16913745	IC50	=	69.9	nM	7.16	IC50	=	.0000000699	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640193	CHEMBL3885773	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 30 min pre-incubation of enzyme with compound and 15 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL93087	152219	CHEMBL93087	152219		152219	424.55	4.83	83.9	0	Cc1cc(C)cc(CNC(=O)c2cc3c(C)cccc3n2Cc4cccc(c4)C(=N)N)c1	16913975	IC50	=	72.5	nM	7.14	IC50	=	.0000000725	M	Interpretation: Specific Binding		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1640188	CHEMBL3885768	B	Biochemical assay using fluorogenic peptide substrate.Step 1: Compound transfer to plate (50 nl).Step 2: Dilute FXa in Assay Buffer.Step 3: Dilute substrate in Assay Buffer.Step 4: Add equal volumes to Assay plate (total assay volume 10 uL).Step 5: Centrifuge plate, 1 min, 1000 rpm.Step 6: Detect fluorescence signal: ex: 320 nm; Em. 405 nm (EnVision), every 10 min. 60 min pre-incubation of enzyme with compound and 30 min reaction time after substrate addition.	30	K4DD Project	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	102446	CHEMBL3885741											
CHEMBL1922230	1265823	CHEMBL1922230	1265823		14b	488.59	4.35	83.14	0	COc1ccc(cc1)C(=O)Nc2ccc(OC)cc2NC(=O)c3ccc(cc3)N4CCCN(C)CC4	7951484	IC50	=	73.4	nM	7.13	IC50	=	73.4	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	790782	CHEMBL1926235	B	Inhibition of human factor 10A using chromogenic substrate S2222 by fluorometric analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	60277	CHEMBL1921716	21995444	J. Med. Chem.	2011	54	23	8051					
CHEMBL259663	430115	CHEMBL259663	430115		2r	482.99	3.65	74.99	0	Clc1ccc2cc(ccc2c1)S(=O)(=O)CCC(=O)N3CCN(CC3)c4ccn5ccnc5c4	2139622	IC50	=	78	nM	7.11	IC50	=	.078	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	470222	CHEMBL923682	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38925	CHEMBL1143896	18164204	Bioorg. Med. Chem.	2008	16	6	3125					
CHEMBL405898	439493	CHEMBL405898	439493		2n	615.15	3.59	109.35	1	Clc1ccc2cc(ccc2c1)S(=O)(=O)CCCN(CC(=O)ON3CCOCC3)C(=O)C4CCN(CC4)c5ccncc5	2095303	IC50	=	85	nM	7.07	IC50	=	.085	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	465205	CHEMBL931789	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	38515	CHEMBL1142289	18077174	Bioorg. Med. Chem.	2008	16	5	2243					
CHEMBL20821	24973	CHEMBL20821	24973		10	446.94	5.08	59.39	1	Cc1cc(C(=O)Nc2ccc(cc2)N3CCOCC3)n(n1)c4ccc5cc(Cl)ccc5c4	1085065	IC50	=	88	nM	7.06	IC50	=	88	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48641	CHEMBL659621	B	Inhibitory concentration against human Coagulation factor X	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6672	CHEMBL1149220	14980670	Bioorg. Med. Chem. Lett.	2004	14	5	1221					
CHEMBL194810	328717	CHEMBL194810	328717		4	455.96	3.85	61.88	0	Fc1cc(ccc1N2CCSCC2)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	1607444	IC50	=	90	nM	7.05	IC50	=	90	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	321499	CHEMBL880442	B	In vitro inhibition of human coagulation factor Xa after incubation for 10 min at 25 degree C	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	30174	CHEMBL1140410	16161994	J. Med. Chem.	2005	48	19	5900					
CHEMBL1922240	1265833	CHEMBL1922240	1265833		14q	518.61	3.71	103.37	1	COc1ccc(cc1)C(=O)Nc2cccc(OCCO)c2NC(=O)c3ccc(cc3)N4CCCN(C)CC4	7951476	IC50	=	106	nM	6.97	IC50	=	106	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	790782	CHEMBL1926235	B	Inhibition of human factor 10A using chromogenic substrate S2222 by fluorometric analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	60277	CHEMBL1921716	21995444	J. Med. Chem.	2011	54	23	8051					
CHEMBL496083	510389	CHEMBL496083	510389		3a	516.02	3.05	127.42	1	CN1CCc2nc(sc2C1)C(=O)N[C@@H]3CC[C@H](C[C@@H]3NC(=O)c4cc5cc(Cl)ccc5[nH]4)C(=O)O	2227753	IC50	=	110	nM	6.96	IC50	=	110	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	510288	CHEMBL1008201	B	Inhibition of human factor 10a	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	44187	CHEMBL1156611	18675545	Bioorg. Med. Chem. Lett.	2008	18	16	4587					
CHEMBL20420	24495	CHEMBL20420	24495		10	419.44	4.2	85.3	0	C\N=C(/N)\c1ccc(NC(=O)c2cc(C)nn2c3cc4ccccc4cc3F)c(F)c1	443108	IC50	=	114	nM	6.94	IC50	=	114	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48626	CHEMBL659607	B	In vitro inhibitory activity against human coagulation factor X	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6673	CHEMBL1147598	14980671	Bioorg. Med. Chem. Lett.	2004	14	5	1229					
CHEMBL197624	328592	CHEMBL197624	328592		10	438.91	2.71	73.91	0	Fc1cc(ccc1N2CCNCC2)N3C[C@H](CNC(=O)c4ccc(Cl)s4)OC3=O	1607449	IC50	=	140	nM	6.85	IC50	=	140	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	321499	CHEMBL880442	B	In vitro inhibition of human coagulation factor Xa after incubation for 10 min at 25 degree C	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	9	Protein	Trypsin	high	30174	CHEMBL1140410	16161994	J. Med. Chem.	2005	48	19	5900					
CHEMBL368744	293256	CHEMBL368744	293256		32	485.37	4.73	83.56	0	Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c3ccc(CN4CCOCC4)cc3)nc1	755395	IC50	=	140	nM	6.85	IC50	=	140	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	48627	CHEMBL659608	B	In vitro inhibitory activity against coagulation factor X.	1	Scientific Literature				Expert	BAO_0000357	194	CHEMBL244	SINGLE PROTEIN	P00742	Coagulation factor X	Homo sapiens	8	Homologous protein			6647	CHEMBL1147578	15013007	Bioorg. Med. Chem. Lett.	2004	14	4	989					
