CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL23	1278	CHEMBL23	1278	DILTIAZEM	Diltiazem	414.53	3.37	59.08	0	COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C	1523835	IC50	=	17378.01	nM	4.76	pIC50	=	4.76				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL94454	152819	CHEMBL94454	152819	MIZOLASTINE	Mizolastine	432.5	3.41	70.05	0	CN(C1CCN(CC1)c2nc3ccccc3n2Cc4ccc(F)cc4)C5=NC=CC(=O)N5	1523680	IC50	=	436.52	nM	6.36	pIC50	=	6.36				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL657	27629	CHEMBL657	27629	DIPHENHYDRAMINE	Diphenhydramine	255.36	3.35	12.47	0	CN(C)CCOC(c1ccccc1)c2ccccc2	1523838	IC50	=	26915.35	nM	4.57	pIC50	=	4.57				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL2	97	CHEMBL2	97	PRAZOSIN	Prazosine	383.41	1.78	106.95	0	COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4	1523691	IC50	=	1584.89	nM	5.8	pIC50	=	5.8				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL6966	1219	CHEMBL6966	1219	VERAPAMIL	Verapamil	454.61	5.09	63.95	1	COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC	1523571	IC50	=	141.25	nM	6.85	pIC50	=	6.85				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL511142	446784	CHEMBL511142	446784	BUPRENORPHINE	Buprenorphine	467.65	4.41	62.16	0	CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56	1523707	IC50	=	7585.78	nM	5.12	pIC50	=	5.12				0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL72	6243	CHEMBL72	6243	DESIPRAMINE	Desipramine	266.39	3.53	15.27	0	CNCCCN1c2ccccc2CCc3ccccc13	1523684	IC50	=	1380.38	nM	5.86	pIC50	=	5.86				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL42	2261	CHEMBL42	2261	CLOZAPINE	clozapine	326.83	3.72	30.87	0	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24	1523679	IC50	=	323.59	nM	6.49	pIC50	=	6.49				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL1423	364141	CHEMBL1423	364141	PIMOZIDE	Pimozide	461.56	5.86	41.03	1	Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5	1523566	IC50	=	50.12	nM	7.3	pIC50	=	7.3				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL327980	152611	CHEMBL327980	152611		E-4031	401.53	2.9	79.37	0	Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1	1523562	IC50	=	19.95	nM	7.7	pIC50	=	7.7				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL1008	112651	CHEMBL1008	112651	BEPRIDIL	Bepridil	366.55	4.83	15.71	0	CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3	1523682	IC50	=	549.54	nM	6.26	pIC50	=	6.26				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL41	2223	CHEMBL41	2223	FLUOXETINE	Fluoxetine	309.33	4.44	21.26	0	CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2	1523690	IC50	=	1513.56	nM	5.82	pIC50	=	5.82				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL193	419596	CHEMBL193	419596	NIFEDIPINE	Nifedipine	346.34	2.18	107.77	0	COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C	1523841	IC50	=	50118.72	nM	4.3	pIC50	=	4.3				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL1514	421070	CHEMBL1514	421070	LEVOMETHADYL ACETATE	Laam	353.51	4.65	29.54	0	CC[C@H](OC(=O)C)C(C[C@H](C)N(C)C)(c1ccccc1)c2ccccc2	1523694	IC50	=	2187.76	nM	5.66	pIC50	=	5.66				0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL17157	19569	CHEMBL17157	19569	TERFENADINE	Terfenadine	471.69	6.45	43.7	1	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	1523671	IC50	=	199.53	nM	6.7	pIC50	=	6.7				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL296419	65605	CHEMBL296419	65605	ASTEMIZOLE	Astemizole (table 1)	458.58	5.35	42.32	1	COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1	1523554	IC50	=	10	nM	8	pIC50	=	8				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL596	19915	CHEMBL596	19915	FENTANYL	Fentanyl	336.48	4.14	23.55	0	CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3	1523692	IC50	=	1819.7	nM	5.74	pIC50	=	5.74				0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL998	110803	CHEMBL998	110803	LORATADINE	Loratadine	382.89	4.89	42.43	0	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc4cccnc24)CC1	1523668	IC50	=	169.82	nM	6.77	pIC50	=	6.77				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL505	10358	CHEMBL505	10358	CHLORPHENIRAMINE	chlorpheniramine	274.8	3.82	16.13	0	CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2	1523837	IC50	=	20892.96	nM	4.68	pIC50	=	4.68				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL70	6005	CHEMBL70	6005	MORPHINE	Morphine	285.34	1.2	52.93	0	CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35	1523954	IC50	=	1000000	nM		pIC50	=	3			Outside typical range	0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL475534	453570	CHEMBL475534	453570	NITRENDIPINE	Nitrendipine	360.37	2.57	107.77	0	CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C	1523709	IC50	=	10000	nM	5	pIC50	=	5				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL850	65351	CHEMBL850	65351	SPARFLOXACIN	Sparfloxacin	392.41	2.08	100.59	0	C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O	1523836	IC50	=	18197.01	nM	4.74	pIC50	=	4.74				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL192	410802	CHEMBL192	410802	SILDENAFIL	UK-92480, Sildenafil	474.59	1.61	113.42	0	CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4	1523697	IC50	=	3311.31	nM	5.48	pIC50	=	5.48				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL1382	321964	CHEMBL1382	321964	TOLTERODINE	Tolterodine	325.5	5.34	23.47	1	CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C	1523561	IC50	=	16.98	nM	7.77	pIC50	=	7.77				0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL305660	111060	CHEMBL305660	111060	EBASTINE	Ebastine	469.67	7.22	29.54	1	CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4	1523695	IC50	=	3019.95	nM	5.52	pIC50	=	5.52				0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL32	1788	CHEMBL32	1788	MOXIFLOXACIN	Moxifloxacin	401.44	2.37	83.8	0	COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O	1523947	IC50	=	128824.96	nM		pIC50	=	3.89			Outside typical range	1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL1106	152610	CHEMBL1106	152610	EPINASTINE	Epinastine	249.32	2.47	41.62	0	NC1=NCC2N1c3ccccc3Cc4ccccc24	1523946	IC50	=	91201.08	nM	4.04	pIC50	=	4.04				0	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL219916	364745	CHEMBL219916	364745	DOMPERIDONE	Domperidone	425.92	3.35	78.82	0	Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1	1523667	IC50	=	162.18	nM	6.79	pIC50	=	6.79				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL123558	208679	CHEMBL123558	208679	AZIMILIDE	Azimilide	457.96	3.23	72.6	0	CN1CCN(CCCCN2C(=O)CN(\N=C\c3oc(cc3)c4ccc(Cl)cc4)C2=O)CC1	1523685	IC50	=	1412.54	nM	5.85	pIC50	=	5.85				1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
CHEMBL8	241	CHEMBL8	241	CIPROFLOXACIN	Ciprofloxacin	331.35	1.58	74.57	0	OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O	1523953	IC50	=	954992.59	nM		pIC50	=	3.02			Outside typical range	1	BAO_0000199			307245	CHEMBL829152	B	Inhibitory concentration against potassium channel HERG	1	Scientific Literature				Expert	BAO_0000357	165	CHEMBL240	SINGLE PROTEIN	Q12809	HERG	Homo sapiens	8	Homologous protein			20472	CHEMBL1139598	15911273	Bioorg. Med. Chem. Lett.	2005	15	11	2886					
